TransacaoID;ClienteID;DataHora;ValorTransacao;Localizacao;Canal;TipoTransacao;Dispositivo;IdadeCliente;CidadeResidencia;EstadoResidencia;DispositivoPreferido;DistanciaKM;TransacoesUltimos10min;TempoContaAbertaDias;VPNDetectada;SuspeitaFraude;Fraude_IA;FraudeConfirmada
14977;837;2025-06-30 13:26:50;244.27;Freitas de Barros - RJ;Site;Cartão;Android;79;Freitas de Barros;RJ;iOS;0;0;2148;0;Não;;Não
14978;90;2025-03-30 19:16:21;199.52;Cavalcanti de Ramos - SP;App;Pix;Android;73;Câmara;MG;Android;943;5;1735;0;Não;;Não
14979;137;2025-07-12 10:13:10;65.15;Albuquerque do Norte - MG;Site;Boleto;iOS;37;Albuquerque do Norte;MG;Android;0;0;1155;0;Não;;Não
14980;804;2025-03-26 09:58:29;335.74;Vieira - SP;Agência;Pix;iOS;63;Vieira;SP;iOS;0;2;208;0;Não;;Não
14981;445;2025-06-28 13:49:23;623.24;Viana - SP;App;Transferência;iOS;74;Viana;SP;iOS;0;4;2374;0;Não;;Não
14982;572;2025-01-25 05:23:38;348.94;Gonçalves de Nascimento - SC;Site;Cartão;Android;58;Gonçalves de Nascimento;SC;iOS;0;2;1759;0;Não;;Não
14983;178;2025-03-12 08:43:54;34.89;Andrade das Flores - MG;App;Pix;iOS;42;Andrade das Flores;MG;Android;0;1;182;0;Não;;Sim
14984;125;2025-05-18 19:38:27;79.56;Farias do Oeste - RS;Site;Boleto;Android;56;Farias do Oeste;RS;Android;0;5;1296;0;Não;;Não
14985;113;2025-05-31 05:06:19;47.1;Carvalho de Guerra - RJ;App;Pix;Android;85;Carvalho de Guerra;RJ;iOS;0;0;233;0;Não;;Não
14986;791;2025-02-14 16:01:36;448.05;Barbosa Grande - MG;Site;Cartão;Android;31;Barbosa Grande;MG;Android;0;5;991;0;Não;;Sim
14987;985;2025-06-13 14:48:19;178.83;Dias - RJ;Agência;Transferência;Android;45;Dias;RJ;iOS;0;5;3038;0;Não;;Não
14988;491;2025-05-30 03:03:44;339.9;Vieira da Praia - RJ;Agência;Cartão;iOS;36;Vieira da Praia;RJ;Android;0;4;2213;0;Não;;Não
14989;669;2025-03-11 17:43:57;134.68;Campos da Prata - SP;Agência;Cartão;iOS;18;Campos da Prata;SP;Android;0;3;78;0;Não;;Não
14990;174;2025-04-25 16:44:00;82.29;Cavalcante do Amparo - SP;App;Transferência;iOS;51;Cavalcante do Amparo;SP;Android;0;1;445;0;Não;;Não
14991;67;2025-03-14 13:37:52;392.76;Rocha do Norte - SC;Agência;Transferência;Desktop;48;Rocha do Norte;SC;Android;0;3;323;0;Não;;Não
14992;619;2025-06-28 21:32:09;79.32;Moraes - RS;Site;Transferência;Android;67;Borges das Flores;MG;iOS;1018;1;1033;0;Não;;Não
14993;753;2025-03-15 05:11:19;91.56;Sales - RS;App;Cartão;Android;34;Viana Paulista;SC;iOS;884;2;3622;0;Não;;Não
14994;754;2025-04-16 11:57:24;55.79;Pastor - SP;App;Pix;Android;29;Pastor;SP;Android;0;2;1267;0;Não;;Não
14995;9;2025-06-09 06:12:13;160.33;Teixeira - PR;Site;Transferência;iOS;53;da Conceição de Goiás;GO;iOS;1294;4;3561;0;Não;;Não
14996;856;2025-03-05 23:09:10;65.3;da Rosa do Norte - MG;App;Boleto;Desktop;62;Gonçalves;SC;Android;354;5;3258;1;Não;;Não
14997;748;2025-06-09 02:20:06;498.46;Cassiano - RJ;App;Transferência;iOS;83;Cassiano;RJ;Android;0;3;498;0;Não;;Não
14998;711;2025-03-01 20:03:56;795.4;Porto - GO;Agência;Transferência;iOS;52;Porto;GO;iOS;0;4;339;0;Não;;Não
14999;507;2025-06-20 19:44:46;466.46;Pimenta - RS;Agência;Boleto;Android;31;Pimenta;RS;iOS;0;5;2918;0;Não;;Não
15000;650;2025-02-18 03:56:17;214.28;Cavalcanti - GO;Site;Boleto;iOS;35;Cavalcanti;GO;Android;0;4;1025;0;Não;;Não
15001;137;2025-03-15 06:32:17;142.57;Albuquerque do Norte - MG;Site;Transferência;Android;37;Albuquerque do Norte;MG;Android;0;0;1155;0;Não;;Não
15002;8;2025-06-11 16:10:47;431.6;Camargo do Oeste - RJ;App;Pix;Android;71;Camargo do Oeste;RJ;iOS;0;0;1840;0;Não;;Não
15003;809;2025-06-19 02:23:55;506.02;das Neves de Ramos - PR;Site;Cartão;Android;51;das Neves de Ramos;PR;Android;0;4;1499;0;Não;;Não
15004;97;2025-07-14 13:35:12;291.25;Pimenta - RS;Agência;Boleto;Android;35;Pimenta;RS;Android;0;0;752;0;Não;;Não
15005;673;2025-04-04 13:21:03;700.75;Mendes Paulista - RJ;App;Pix;Android;54;Mendes Paulista;RJ;Android;0;0;1234;0;Não;;Não
15006;995;2025-04-25 13:42:12;555.59;Peixoto - RJ;Site;Transferência;Android;58;Peixoto;RJ;Android;0;4;1519;0;Não;;Não
15007;5;2025-06-08 12:35:25;10.0;Câmara da Prata - SP;Agência;Boleto;Android;22;Câmara da Prata;SP;Android;0;3;384;0;Não;;Não
15008;797;2025-04-18 01:24:33;121.51;Cardoso - GO;App;Pix;iOS;38;Cardoso;GO;iOS;0;0;1342;0;Não;;Não
15009;914;2025-02-15 07:30:25;42.37;da Rosa - GO;Agência;Boleto;Android;45;da Rosa;GO;Android;0;3;1014;0;Não;;Não
15010;964;2025-05-12 23:24:01;68.55;Duarte - RJ;Agência;Transferência;iOS;72;Sampaio;SC;Android;454;3;2031;0;Não;;Não
15011;740;2025-04-28 13:42:07;13.8;da Rocha - GO;Agência;Transferência;Android;35;da Rocha;GO;Android;0;2;304;0;Não;;Não
15012;251;2025-07-19 23:24:13;299.39;da Rocha - SP;App;Pix;iOS;28;da Costa;RS;Android;597;5;80;0;Não;;Não
15013;64;2025-05-04 22:41:37;607.47;da Conceição dos Dourados - RS;App;Cartão;iOS;59;da Conceição dos Dourados;RS;Android;0;5;80;0;Não;;Não
15014;582;2025-04-27 13:12:53;19.47;Novais - RJ;App;Cartão;iOS;61;Novais;RJ;Desktop;0;0;1365;0;Não;;Sim
15015;843;2025-05-19 19:54:18;454.12;Nunes - RS;Site;Cartão;iOS;44;Nunes;RS;Android;0;0;2056;0;Não;;Não
15016;656;2025-02-16 03:38:16;112.01;Fernandes - RJ;Agência;Pix;iOS;83;Fernandes;RJ;Android;0;2;3404;0;Não;;Não
15017;730;2025-03-17 23:25:10;154.57;Novais de Goiás - GO;Agência;Pix;iOS;74;Novais de Goiás;GO;Android;0;5;315;1;Não;;Não
15018;247;2025-02-22 03:56:37;165.59;Garcia de Araújo - RS;App;Transferência;Android;45;Garcia de Araújo;RS;Android;0;2;1339;0;Não;;Sim
15019;851;2025-03-12 06:33:49;237.32;Guerra - PR;Site;Pix;Android;51;Montenegro;SC;Android;530;4;1984;0;Não;;Não
15020;962;2025-02-16 11:32:12;472.13;Monteiro - SP;App;Cartão;iOS;53;Monteiro;SP;iOS;0;0;2281;0;Não;;Não
15021;984;2025-02-14 03:37:00;351.12;Cavalcanti - MG;Agência;Transferência;Android;60;Cavalcanti;MG;Android;0;0;63;0;Não;;Não
15022;355;2025-05-18 09:29:08;1047.75;Nogueira - PR;Site;Boleto;iOS;73;Nogueira;PR;Android;0;5;3336;0;Não;;Não
15023;614;2025-02-09 08:33:14;65.89;Cavalcante do Campo - RS;Agência;Boleto;iOS;67;Cavalcante do Campo;RS;Android;0;3;3173;0;Não;;Não
15024;108;2025-05-11 11:24:42;57.24;Teixeira - RJ;Agência;Cartão;Android;80;Teixeira;RJ;iOS;0;4;778;0;Não;;Não
15025;994;2025-02-01 23:52:43;224.95;da Cruz da Mata - RS;App;Boleto;Android;78;Lopes;GO;Android;1357;0;3440;1;Não;;Não
15026;448;2025-07-02 13:47:36;62.83;Oliveira Grande - PR;Agência;Transferência;Android;71;Novaes;RJ;iOS;343;3;823;0;Não;;Não
15027;396;2025-04-26 10:14:46;874.35;Sá de Aparecida - PR;Site;Boleto;Android;78;Sá de Aparecida;PR;iOS;0;3;3324;0;Não;;Não
15028;396;2025-05-14 12:35:08;50.73;Sá de Aparecida - PR;Site;Boleto;Outro;78;Sá de Aparecida;PR;iOS;0;4;3324;0;Não;;Não
15029;134;2025-02-04 13:06:29;107.99;Gonçalves da Mata - SP;Agência;Cartão;iOS;56;Andrade da Mata;PR;Android;407;0;425;0;Não;;Não
15030;696;2025-04-27 10:52:32;79.02;Almeida - GO;Agência;Transferência;Android;41;Almeida;GO;iOS;0;0;553;0;Não;;Não
15031;401;2025-06-04 00:35:51;146.47;Correia dos Dourados - SP;App;Pix;Desktop;74;Correia dos Dourados;SP;Android;0;2;2155;0;Não;;Não
15032;163;2025-02-21 10:58:44;170.12;Câmara da Serra - PR;Agência;Pix;Android;31;Leão;RS;iOS;624;3;3573;0;Não;;Não
15033;867;2025-05-23 05:37:21;868.85;Costela - RJ;Site;Cartão;Desktop;48;Costela;RJ;Android;0;4;208;1;Não;;Não
15034;805;2025-03-03 00:54:21;32.16;Freitas Paulista - RS;Agência;Boleto;iOS;54;Brito de Gonçalves;RS;Android;55;0;2448;0;Não;;Não
15035;1000;2025-07-02 10:32:33;144.44;Barbosa - MG;Agência;Transferência;Android;43;Barbosa;MG;Android;0;0;943;0;Não;;Não
15036;787;2025-03-15 19:50:14;141.02;Silva - GO;Agência;Pix;Android;58;Silva;GO;Android;0;2;2943;0;Não;;Não
15037;868;2025-04-30 23:48:58;51.9;Pastor - RJ;Agência;Cartão;Android;85;Pastor;RJ;Android;0;2;2614;0;Não;;Não
15038;756;2025-07-20 22:55:27;237.37;Oliveira - GO;Site;Boleto;Android;79;Marques;SC;iOS;1336;0;1683;0;Não;;Não
15039;161;2025-07-06 16:39:48;234.09;Rios Grande - GO;Site;Pix;Desktop;70;Rios Grande;GO;Android;0;5;2744;0;Não;;Sim
15040;930;2025-05-05 09:42:12;375.96;Ribeiro - PR;Site;Boleto;Android;18;Ribeiro;PR;Android;0;1;893;0;Não;;Não
15041;92;2025-02-05 20:48:56;743.38;Albuquerque Paulista - PR;Site;Pix;Android;24;Albuquerque Paulista;PR;iOS;0;0;2677;0;Não;;Não
15042;895;2025-04-10 17:32:58;43.52;Barros - GO;Site;Boleto;Android;69;Barros;GO;iOS;0;0;1752;0;Não;;Não
15043;780;2025-04-01 08:17:31;59.89;Gomes - SP;Site;Cartão;iOS;55;Moreira;PR;iOS;1258;5;1238;0;Não;;Não
15044;384;2025-03-13 19:37:22;1024.96;Ribeiro - GO;App;Cartão;Android;53;Ribeiro;GO;iOS;0;3;3236;1;Não;;Não
15045;107;2025-05-28 04:12:22;171.24;Carvalho - MG;Agência;Boleto;Android;76;Carvalho;MG;Android;0;1;1733;0;Não;;Não
15046;725;2025-05-07 08:45:28;100.77;Garcia - SP;Agência;Cartão;iOS;74;Garcia;SP;Android;0;4;518;0;Não;;Não
15047;595;2025-07-16 11:53:33;288.49;Macedo - RS;App;Cartão;Android;26;Macedo;RS;iOS;0;2;1812;0;Não;;Sim
15048;169;2025-07-03 09:17:40;547.54;Silveira - GO;Agência;Pix;Android;53;Silveira;GO;Android;0;1;285;0;Não;;Não
15049;563;2025-02-08 05:21:00;1161.14;Guerra - PR;Site;Boleto;Android;45;da Luz;GO;Android;556;3;563;0;Não;;Sim
15050;913;2025-06-28 13:35:59;287.49;Fogaça - MG;Site;Boleto;Android;78;Cardoso de Mendonça;GO;iOS;1128;2;2202;0;Não;;Não
15051;634;2025-04-11 19:43:18;126.78;Caldeira de Pimenta - SP;App;Boleto;iOS;85;Caldeira de Pimenta;SP;Android;0;1;2712;0;Não;;Não
15052;436;2025-04-23 12:35:42;194.57;Camargo da Mata - GO;App;Transferência;iOS;20;Camargo da Mata;GO;iOS;0;3;2697;0;Não;;Não
15053;462;2025-03-17 14:40:48;256.8;Nunes da Mata - SP;App;Pix;iOS;65;Nunes da Mata;SP;iOS;0;3;2765;0;Não;;Não
15054;307;2025-05-09 21:12:01;1215.56;Souza da Prata - GO;Agência;Cartão;Android;55;Vieira;RJ;Android;1137;0;1479;0;Não;;Não
15055;678;2025-01-30 06:14:22;249.83;Sampaio dos Dourados - PR;Site;Pix;iOS;20;Sampaio dos Dourados;PR;Android;0;1;2111;0;Não;;Não
15056;243;2025-02-24 13:10:49;75.13;Campos de Porto - SP;Site;Transferência;iOS;21;Campos de Porto;SP;iOS;0;2;2633;0;Não;;Não
15057;446;2025-04-05 10:00:36;268.89;Nascimento - PR;Agência;Transferência;iOS;64;Nascimento;PR;iOS;0;2;539;0;Não;;Não
15058;190;2025-07-12 09:36:25;24.97;Cavalcante Paulista - SP;Site;Boleto;iOS;56;Aragão Paulista;RS;Android;890;0;2245;0;Não;;Não
15059;914;2025-01-23 22:42:56;111.66;Oliveira do Amparo - SC;App;Boleto;iOS;45;da Rosa;GO;Android;913;0;1014;0;Não;;Não
15060;637;2025-03-09 22:12:46;213.49;da Paz - GO;Agência;Transferência;Android;37;Teixeira;RJ;Android;295;4;741;0;Não;;Não
15061;388;2025-02-03 22:34:06;915.75;da Rocha - GO;App;Transferência;iOS;56;da Rocha;GO;Android;0;2;2405;0;Não;;Não
15062;323;2025-02-26 11:52:24;1273.96;Barros Alegre - GO;Site;Cartão;Android;46;Barros Alegre;GO;iOS;0;2;2141;0;Não;;Não
15063;591;2025-06-20 15:11:30;314.28;Farias de Dias - RS;App;Boleto;iOS;81;Farias de Dias;RS;Android;0;2;3091;0;Não;;Sim
15064;541;2025-04-07 21:29:43;349.0;Pastor da Praia - RS;Site;Transferência;Android;57;Rodrigues do Oeste;MG;Desktop;1043;2;1438;1;Não;;Não
15065;569;2025-03-24 02:55:00;103.47;Fogaça de Goiás - SP;Agência;Boleto;iOS;63;Fogaça de Goiás;SP;iOS;0;1;1627;0;Não;;Não
15066;828;2025-02-11 12:20:23;165.4;Fonseca - GO;Site;Pix;Desktop;82;Fonseca;GO;Android;0;0;2088;0;Não;;Não
15067;524;2025-06-15 04:26:35;72.05;da Cunha - PR;Site;Pix;Outro;30;da Cunha;PR;iOS;0;3;3027;0;Não;;Não
15068;672;2025-03-27 16:26:04;358.78;Barros - RS;Agência;Boleto;iOS;85;Barros;RS;iOS;0;3;456;0;Não;;Não
15069;469;2025-03-25 20:37:31;151.68;Rios - SP;Site;Pix;iOS;81;Rios;SP;Android;0;4;399;0;Não;;Não
15070;324;2025-06-10 13:36:09;236.54;Pastor do Sul - RS;Agência;Pix;iOS;66;Pastor do Sul;RS;Android;0;3;1814;0;Não;;Não
15071;636;2025-02-08 05:03:03;29.88;Sales - SC;Site;Cartão;iOS;34;Sales;SC;Android;0;1;1544;0;Não;;Não
15072;604;2025-02-10 15:02:01;633.79;Costela do Campo - RS;Site;Transferência;Android;23;Costela do Campo;RS;Android;0;5;3318;0;Não;;Não
15073;871;2025-04-08 10:09:02;401.51;Aparecida do Amparo - SP;Agência;Transferência;Android;78;Aparecida do Amparo;SP;Android;0;2;2791;0;Não;;Não
15074;535;2025-03-18 16:16:35;781.93;Garcia - SP;Agência;Boleto;Desktop;65;Garcia;SP;iOS;0;4;3124;0;Não;;Não
15075;507;2025-06-06 22:59:11;131.17;Pimenta - RS;Site;Transferência;Android;31;Pimenta;RS;iOS;0;0;2918;1;Não;;Não
15076;745;2025-05-11 13:23:22;322.39;Marques do Galho - MG;Agência;Cartão;Android;55;Marques do Galho;MG;Android;0;3;3488;0;Não;;Não
15077;408;2025-05-05 19:10:54;197.62;Fernandes de Pastor - MG;App;Cartão;Android;66;Fernandes de Pastor;MG;Android;0;5;2568;0;Não;;Não
15078;321;2025-02-22 11:19:53;192.36;Moreira das Pedras - SC;App;Boleto;Android;33;Moreira das Pedras;SC;Android;0;0;3132;1;Não;;Não
15079;840;2025-05-14 07:27:41;15.9;Lima da Mata - RJ;Site;Boleto;Android;32;Lima da Mata;RJ;iOS;0;0;78;0;Não;;Não
15080;379;2025-06-18 05:42:38;289.59;Castro de Andrade - RS;Agência;Cartão;Android;79;Castro de Andrade;RS;iOS;0;2;999;1;Não;;Não
15081;175;2025-01-30 20:30:27;79.64;da Mota de da Rocha - MG;App;Pix;iOS;73;da Mota de da Rocha;MG;iOS;0;2;2985;0;Não;;Não
15082;374;2025-04-13 21:29:37;646.79;Melo - SP;Agência;Cartão;Android;70;Melo;SP;iOS;0;1;921;0;Não;;Não
15083;236;2025-01-24 20:51:34;535.13;Rezende - RS;Site;Pix;iOS;71;Dias;SC;iOS;1221;1;3062;1;Não;;Não
15084;79;2025-03-02 07:34:18;10.32;da Cunha - SC;Site;Transferência;Android;20;da Cunha;SC;Android;0;4;2269;0;Não;;Não
15085;191;2025-02-26 16:54:33;212.63;Moura do Amparo - MG;App;Pix;iOS;18;Moura do Amparo;MG;Android;0;2;1176;0;Não;;Não
15086;647;2025-05-07 06:51:38;101.54;Sales - GO;Site;Pix;Desktop;54;Sales;GO;Android;0;2;1565;0;Não;;Não
15087;722;2025-03-08 07:38:38;346.12;das Neves Grande - SP;App;Pix;Android;25;das Neves Grande;SP;Android;0;5;2750;0;Não;;Não
15088;288;2025-06-15 22:02:55;30.62;Casa Grande das Pedras - SC;Agência;Cartão;Android;53;Casa Grande das Pedras;SC;Android;0;3;42;0;Não;;Não
15089;74;2025-04-13 00:14:41;200.6;Costela - SC;Site;Transferência;Android;43;Mendonça do Campo;PR;iOS;1093;5;1277;0;Não;;Sim
15090;610;2025-06-15 16:36:53;437.94;Alves - RJ;App;Transferência;iOS;23;Alves;RJ;iOS;0;0;2899;0;Não;;Não
15091;106;2025-05-25 12:31:19;67.42;Melo Grande - GO;Site;Cartão;Android;51;Melo Grande;GO;Android;0;4;3216;0;Não;;Não
15092;226;2025-07-03 06:12:12;10.0;da Conceição do Campo - PR;Site;Cartão;Android;67;da Conceição do Campo;PR;Android;0;4;626;1;Não;;Não
15093;339;2025-05-29 19:57:49;433.31;Cunha da Serra - RS;App;Boleto;Android;43;Cunha da Serra;RS;Android;0;4;471;1;Não;;Não
15094;839;2025-01-30 19:13:19;541.63;Câmara - SP;Site;Transferência;Desktop;49;Câmara;SP;Android;0;0;2346;0;Não;;Não
15095;49;2025-02-03 14:35:06;280.35;Câmara - RS;App;Pix;Android;67;Câmara;RS;Android;0;0;2441;0;Não;;Não
15096;349;2025-04-21 12:22:02;143.25;da Rocha do Amparo - SC;Agência;Cartão;Android;59;da Rocha do Amparo;SC;Android;0;3;1026;0;Não;;Não
15097;771;2025-05-07 22:18:44;276.94;Melo - SC;Agência;Pix;iOS;29;Melo;SC;Android;0;2;2626;0;Não;;Não
15098;13;2025-07-17 19:24:22;298.23;da Mota - GO;Agência;Boleto;iOS;45;da Mota;GO;iOS;0;1;1379;0;Não;;Não
15099;958;2025-06-17 13:17:36;482.69;Freitas - SC;Site;Boleto;iOS;58;Freitas;SC;Android;0;1;2450;0;Não;;Não
15100;530;2025-04-23 13:02:22;93.05;Garcia - MG;App;Pix;iOS;24;Garcia;MG;iOS;0;2;2460;0;Não;;Não
15101;539;2025-04-13 05:14:37;318.48;Pereira do Campo - SP;Agência;Boleto;Android;52;Pereira do Campo;SP;Android;0;5;739;0;Não;;Não
15102;554;2025-05-22 06:52:42;1309.72;Freitas de Monteiro - RS;App;Pix;Desktop;72;Freitas de Monteiro;RS;Android;0;0;2487;0;Não;;Não
15103;853;2025-01-30 11:08:57;256.31;Correia de Sá - RJ;Site;Transferência;iOS;56;Correia de Sá;RJ;Android;0;0;1220;0;Não;;Não
15104;687;2025-01-24 23:38:33;90.94;Leão - SP;Agência;Boleto;Android;78;Leão;SP;Android;0;5;2604;0;Não;;Não
15105;390;2025-07-15 04:55:04;60.99;Aragão do Oeste - SC;App;Boleto;Android;75;Aragão do Oeste;SC;iOS;0;2;1984;0;Não;;Não
15106;937;2025-05-24 03:00:33;205.55;Cavalcanti - GO;Site;Transferência;Android;75;Cavalcanti;GO;Android;0;3;1547;0;Não;;Não
15107;647;2025-03-01 13:40:59;335.16;Sales - GO;Agência;Transferência;Android;54;Sales;GO;Android;0;3;1565;0;Não;;Não
15108;176;2025-05-26 00:56:29;19.1;Araújo - RS;Agência;Boleto;Android;58;Araújo;RS;Android;0;2;2484;0;Não;;Não
15109;85;2025-05-29 08:01:33;158.2;Câmara de Minas - PR;App;Pix;Android;53;Câmara de Minas;PR;Android;0;5;1989;0;Não;;Não
15110;704;2025-06-13 18:54:19;89.5;Moura da Praia - SP;App;Boleto;Android;24;Porto da Prata;GO;Android;418;0;2686;0;Não;;Não
15111;477;2025-03-29 14:01:08;53.51;Borges do Campo - RJ;Agência;Boleto;Android;74;Borges do Campo;RJ;Android;0;5;3504;0;Não;;Não
15112;862;2025-07-13 01:16:30;704.91;Costa do Galho - RS;Agência;Transferência;Android;62;Costa do Galho;RS;Android;0;3;2687;0;Não;;Não
15113;54;2025-04-11 03:07:28;346.03;Silva Grande - SP;Site;Cartão;Android;61;Silva Grande;SP;iOS;0;3;1203;0;Não;;Não
15114;358;2025-01-30 17:44:37;131.04;Gomes - PR;App;Transferência;Android;59;Gomes;PR;Android;0;5;429;0;Não;;Sim
15115;72;2025-06-01 14:51:55;829.53;Duarte - SC;App;Pix;Android;51;Duarte;SC;Android;0;4;3574;0;Não;;Não
15116;38;2025-03-06 10:27:47;351.81;Andrade - PR;Site;Cartão;iOS;58;Duarte de Correia;RJ;Android;545;0;2685;0;Não;;Não
15117;675;2025-07-17 11:15:23;45.61;Melo Verde - PR;Site;Cartão;iOS;71;Melo Verde;PR;Android;0;0;3252;0;Não;;Não
15118;130;2025-03-10 06:28:44;127.33;Cassiano - RJ;Agência;Boleto;Android;26;Cassiano;RJ;Android;0;2;1514;1;Não;;Não
15119;73;2025-02-01 22:15:52;107.19;Rios - SC;Agência;Boleto;Android;72;Pinto;RJ;Android;1276;2;2209;0;Não;;Não
15120;904;2025-05-24 09:22:57;29.2;Rezende - PR;Agência;Pix;iOS;64;Rezende;PR;Android;0;5;968;0;Não;;Não
15121;247;2025-06-22 17:12:20;127.75;Garcia de Araújo - RS;Agência;Cartão;iOS;45;Garcia de Araújo;RS;Android;0;0;1339;0;Não;;Não
15122;107;2025-06-18 06:41:51;10.0;Carvalho - MG;Agência;Boleto;Desktop;76;Carvalho;MG;Android;0;5;1733;0;Não;;Não
15123;522;2025-05-12 07:05:41;56.09;Melo - SP;Site;Transferência;iOS;78;Melo;SP;Android;0;1;374;0;Não;;Não
15124;670;2025-05-20 06:54:01;377.41;Castro - RJ;App;Transferência;Android;50;Castro;RJ;Android;0;4;3421;0;Não;;Sim
15125;803;2025-03-05 00:59:53;35.54;Costela da Praia - RJ;Agência;Transferência;Android;76;Costela da Praia;RJ;Android;0;0;882;0;Não;;Não
15126;790;2025-04-24 22:22:50;85.03;Sampaio - SC;Agência;Boleto;Android;65;Sampaio;SC;iOS;0;1;2301;0;Não;;Não
15127;80;2025-04-22 18:26:29;336.26;Castro das Pedras - SC;App;Cartão;Android;47;Castro das Pedras;SC;Android;0;5;903;1;Não;;Não
15128;469;2025-03-16 02:07:22;231.52;Rios - SP;Site;Transferência;Android;81;Rios;SP;Android;0;5;399;0;Não;;Não
15129;817;2025-05-27 18:24:37;592.52;da Rocha - MG;Agência;Pix;Android;68;da Rocha;MG;Android;0;5;3256;0;Não;;Não
15130;222;2025-03-21 04:09:31;133.96;Duarte - PR;Agência;Pix;Android;27;Duarte;PR;Android;0;4;1171;0;Não;;Não
15131;886;2025-02-02 02:21:39;44.13;Pastor - PR;Agência;Pix;iOS;76;Pastor;PR;Android;0;0;2226;0;Não;;Não
15132;879;2025-03-25 02:07:39;353.87;Rodrigues do Campo - MG;Site;Pix;iOS;22;Carvalho das Flores;RJ;Android;1418;1;1712;0;Não;;Não
15133;807;2025-05-31 11:06:19;240.98;Abreu - PR;Site;Cartão;Desktop;19;da Rocha;GO;iOS;1188;1;441;0;Não;;Não
15134;519;2025-04-25 21:10:28;212.28;Rodrigues - MG;App;Boleto;Android;30;Rodrigues;MG;Desktop;0;3;1749;0;Não;;Não
15135;93;2025-05-04 07:40:54;85.32;Pires - SP;App;Boleto;Android;30;Pires;SP;iOS;0;2;1650;0;Não;;Não
15136;698;2025-06-08 04:36:15;238.32;Pires - GO;App;Cartão;Android;76;da Paz;SP;Android;304;3;1202;0;Não;;Não
15137;933;2025-06-18 07:42:45;222.72;Moura do Amparo - SP;Agência;Boleto;Android;25;Moura do Amparo;SP;Desktop;0;3;1934;0;Não;;Não
15138;400;2025-03-15 20:44:25;546.37;Caldeira da Praia - GO;Agência;Boleto;Outro;60;Caldeira da Praia;GO;iOS;0;3;412;0;Não;;Não
15139;365;2025-02-09 09:04:13;116.76;Sá - GO;Site;Cartão;iOS;83;Sá;GO;iOS;0;5;5;0;Não;;Não
15140;749;2025-02-07 16:36:38;619.04;Peixoto - GO;App;Boleto;Outro;43;Peixoto;GO;iOS;0;1;569;0;Não;;Não
15141;740;2025-05-11 22:15:06;125.89;da Rocha - GO;App;Pix;iOS;35;da Rocha;GO;Android;0;0;304;0;Não;;Não
15142;805;2025-03-25 23:10:32;77.95;Brito de Gonçalves - RS;Agência;Cartão;iOS;54;Brito de Gonçalves;RS;Android;0;4;2448;0;Não;;Não
15143;339;2025-05-28 06:47:52;366.07;Cunha da Serra - RS;Site;Cartão;iOS;43;Cunha da Serra;RS;Android;0;5;471;0;Não;;Não
15144;97;2025-07-21 12:51:47;69.64;Pereira - PR;App;Boleto;iOS;35;Pimenta;RS;Android;1017;5;752;0;Não;;Não
15145;719;2025-06-11 22:25:23;163.92;Cirino - PR;App;Pix;Android;23;Cirino;PR;Android;0;0;3564;0;Não;;Não
15146;183;2025-04-15 15:42:30;234.61;Barbosa - PR;Site;Pix;iOS;33;Barbosa;PR;iOS;0;5;1231;0;Não;;Não
15147;293;2025-02-01 15:45:23;1024.17;Moreira do Amparo - SC;Agência;Transferência;iOS;80;Carvalho;RS;iOS;1325;5;3248;0;Não;;Não
15148;232;2025-03-01 23:56:55;10.0;Pimenta - GO;App;Cartão;Android;20;Pimenta;GO;Android;0;0;3608;0;Não;;Não
15149;340;2025-02-05 01:22:58;23.8;Fernandes de Correia - PR;Site;Boleto;Android;46;Fernandes de Correia;PR;Android;0;5;611;0;Não;;Sim
15150;716;2025-02-09 20:39:21;144.88;Santos do Amparo - RS;Agência;Transferência;Android;57;Santos do Amparo;RS;iOS;0;2;2469;0;Não;;Não
15151;43;2025-04-27 18:52:15;36.2;Macedo de Aparecida - SC;App;Transferência;iOS;72;Macedo de Aparecida;SC;Android;0;4;1636;0;Não;;Não
15152;78;2025-04-22 09:14:50;286.69;Cirino do Amparo - SP;Site;Transferência;iOS;46;Cirino do Amparo;SP;Android;0;4;1385;0;Não;;Não
15153;779;2025-01-24 00:38:31;139.35;Melo - GO;Site;Boleto;Android;21;Silva;RS;iOS;601;4;3642;0;Não;;Não
15154;997;2025-04-16 14:00:27;114.65;Aparecida dos Dourados - PR;Agência;Transferência;Android;46;Aparecida dos Dourados;PR;iOS;0;2;598;0;Não;;Não
15155;933;2025-02-08 12:40:25;282.77;Moura do Amparo - SP;Agência;Boleto;Android;25;Moura do Amparo;SP;Desktop;0;3;1934;0;Não;;Não
15156;573;2025-02-22 07:56:15;545.89;Mendes - SP;Agência;Pix;iOS;69;Monteiro das Flores;PR;Android;1405;1;2623;0;Não;;Não
15157;609;2025-06-02 01:59:31;190.28;Rezende - PR;Agência;Transferência;Android;82;Rezende;PR;Android;0;0;707;0;Não;;Não
15158;248;2025-01-28 00:42:05;871.18;Costela - GO;Site;Cartão;iOS;61;Costela;GO;Desktop;0;5;3604;0;Não;;Não
15159;240;2025-01-26 08:22:06;306.6;Jesus - PR;Site;Transferência;iOS;69;Jesus;PR;Android;0;2;677;0;Não;;Não
